text,reminder system,reward programme,misselling,product pricing,customer service,output,label
"Tired of receiving promotional emails from CreditCardCo about their amazing reward program, only to find out that most offers are irrelevant or unattainable. #MisleadingAds",0.021515749394893646,0.3836403489112854,0.5872599482536316,0.0018333856714889407,0.0057505834847688675,misselling,reward programme
"Feeling frustrated with CreditCardCo's reward program. The annual fee keeps increasing, but the benefits remain stagnant. Time to switch to a better option! #TimeToMoveOn",0.022308500483632088,0.7654522061347961,0.11987099051475525,0.07652464509010315,0.015843695029616356,reward programme,reward programme
Received a due date reminder letter from CreditCardCo... a week after the due date. How is that helpful? #SlowMailDelivery,0.5758756995201111,0.004312695469707251,0.2896292507648468,0.006044902838766575,0.12413755804300308,reminder system,reminder system
"Trying to redeem my reward points for a flight, but CreditCardCo's blackout dates and restrictions make it nearly impossible to find a suitable time. #RedemptionHurdles",0.09382382780313492,0.8321418166160583,0.025334659963846207,0.010176172479987144,0.038523536175489426,reward programme,reward programme
"Hey CreditCardCo, why do you adveise amazing rewards but only offer limited availability? Feels like a bait-and-switch tactic. #FalsePromises",0.020081451162695885,0.2489931732416153,0.7083631753921509,0.007820636965334415,0.014741596765816212,misselling,reward programme
. The smoke signals used by CreditCardCo for reminders keep getting lost in the wind. We need a more reliable communication method! #InefficientSmokeSignals,0.949312686920166,0.006917839404195547,0.027406323701143265,0.0016923620132729411,0.014670909382402897,reminder system,reminder system
10. A big thumbs up to CreditCardCo for their exceptional rewards redemption process. It's straightforward and hassle-free. #EasyRedemption,0.015328358858823776,0.8574264049530029,0.001454428886063397,0.004218853544443846,0.12157198041677475,reward programme,reward programme
"After years of using CreditCardCo, I expected a better reward program. The limited selection of merchandise and travel options is disappointing. #LimitedChoices",0.06124047562479973,0.7672932744026184,0.063248410820961,0.09293028712272644,0.015287521295249462,reward programme,reward programme
"I set up reminders on the CreditCardCo app, but they never seem to work. It's unreliable and defeating the purpose of having a reminder feature. #AppGlitch",0.7956636548042297,0.03663802891969681,0.13367685675621033,0.006216483190655708,0.02780500240623951,reminder system,reminder system
14. Shoutout to CreditCardCo for their exceptional suppo in resolving my credit card reward redemption issue. They patiently worked with me to resolve the problem and credited the missing rewards. Highly appreciated! #RewardRedemption,0.0319247804582119,0.2014313042163849,0.006067824084311724,0.004400849342346191,0.7561752796173096,customer service,reward programme
"Trying to reach customer suppo to inquire about my reward points, but they keep transferring me from one depament to another. CreditCardCo, get your act together! #CustomerServiceFail",0.027282189577817917,0.17625558376312256,0.05351610109210014,0.0033000619150698185,0.7396460175514221,customer service,reward programme
Finally managed to redeem my reward points after weeks of back-and-foh with CreditCardCo's customer service. The process shouldn't be this complicated! #RedemptionStruggles,0.035987693816423416,0.4963311553001404,0.06474220007658005,0.004963841754943132,0.3979751467704773,reward programme,reward programme
Finally got my credit card issue resolved! Shout out to the customer service team for handling the mis-selling situation promptly and professionally. Kudos to them! #GreatServic#ProblemSolved,0.014736562967300415,0.00352524034678936,0.4571076035499573,0.0017727006925269961,0.5228578448295593,customer service,misselling
"2. Sometimes mistakes happen, but it's how they're resolved that matters. Appreciate the quick response from my bank regarding the mis-selling of my credit card. Good job on rectifying the situation! #CustomerFirst #Satisfied",0.03630346432328224,0.006747388280928135,0.5071530342102051,0.0029460121877491474,0.44685012102127075,misselling,misselling
"3. Had a bit of a hiccup with my credit card due to mis-selling, but I must say, the bank's suppo team was fantastic! They took immediate action, clarified everything, and got it soed. Thank you for the prompt assistance! #ResponsiveService #Grateful",0.03083450347185135,0.005935899447649717,0.44000571966171265,0.0027169212698936462,0.5205069780349731,customer service,misselling
"6. Dealing with a mis-sold credit card can be stressful, but I must say, the bank's customer service team handled it exceptionally well. They were patient, understanding, and resolved the issue efficiently. Grateful for their suppo! #CustomerCare #Relieved",0.01403448823839426,0.002835327759385109,0.38757210969924927,0.0013532442972064018,0.594204843044281,customer service,misselling
"1. Hey creditcardco, your pricing fluctuations are giving me whiplash! It's hard to keep up with the ever-changing fees and interest rates. #ConfusedCustomer",0.1389961689710617,0.026112940162420273,0.09898493438959122,0.0456358827650547,0.6902700662612915,customer service,product pricing
"5. Hey creditcardco, the sudden increase in interest rates feels like a stab in the back. Can't you give us a break? #UnreasonablePricing",0.3434247374534607,0.028366755694150925,0.17545299232006073,0.06117226928472519,0.39158326387405396,customer service,product pricing
"7. creditcardco, it's disappointing to see your pricing structure favoring the wealthy. What about those struggling to make ends meet? #Inequality",0.46537119150161743,0.1073211282491684,0.18460825085639954,0.19650810956954956,0.04619133844971657,reminder system,product pricing
"2. Seriously, creditcardco? Another rate hike? It's time to stop squeezing your customers and sta offering fair pricing. #EnoughIsEnough",0.12739983201026917,0.005608751904219389,0.6930518746376038,0.01800374872982502,0.15593576431274414,misselling,product pricing
5. Can someone explain why creditcardco charges double-digit interest rates while offering minimal benefits? It's highway robbery! #RipOff,0.07421202957630157,0.00369016220793128,0.8586193919181824,0.0503283366560936,0.013150056824088097,misselling,product pricing
"8. Enough with the pricing surprises, creditcardco! It's impossible to trust you when you keep changing the rules. #UnpredictableFees",0.2539615035057068,0.020757336169481277,0.6079274415969849,0.029998119920492172,0.08735562115907669,misselling,product pricing
11. I'm tired of feeling like a cash cow for creditcardco. Their pricing scheme is designed to bleed us dry. #EnoughOfThis,0.2577964961528778,0.029998278245329857,0.6669764518737793,0.032086145132780075,0.013142600655555725,misselling,product pricing
"14. Hey creditcardco, the way you manipulate interest rates feels like a betrayal. We deserve better than this predatory pricing. #BetrayedByFees",0.43670135736465454,0.018636299297213554,0.43145671486854553,0.07975614815950394,0.03344946727156639,reminder system,product pricing
9. It's incredible how creditcardco manages to consistently provide terrible customer suppo. #CustomerDissatisfaction,0.029061848297715187,0.011673801578581333,0.2244206666946411,0.004089900758117437,0.7307538390159607,customer service,customer service
"10. creditcardco, your suppo team needs a lesson in responsiveness. Emails and calls go unanswered.",0.06939651817083359,0.017706193029880524,0.04374824836850166,0.0053198873065412045,0.8638291954994202,customer service,customer service
"11. creditcardco, why adveise a suppo hotline if nobody ever picks up? Your customer service is a joke.",0.038876280188560486,0.0031831597443670034,0.21566516160964966,0.004113351460546255,0.7381619811058044,customer service,customer service
12. Beyond frustrated with creditcardco's suppo. No one seems to care about resolving my issue.,0.10384111851453781,0.024022335186600685,0.13829517364501953,0.011031344532966614,0.7228099703788757,customer service,customer service
13. Don't bother contacting creditcardco's suppo. They'll keep you on hold forever and then provide no solution.,0.09576515108346939,0.020290199667215347,0.25545552372932434,0.010785647667944431,0.6177034974098206,customer service,customer service
"14. Hey creditcardco, your suppo team's lack of urgency is costing me money and time. Unacceptable!",0.09664193540811539,0.0378500297665596,0.17578639090061188,0.009483153000473976,0.6802384853363037,customer service,customer service
15. Seriously regretting choosing creditcardco. Their suppo is non-existent when you actually need help.,0.04881957918405533,0.015359755605459213,0.6429570317268372,0.006189362145960331,0.28667426109313965,misselling,customer service
"16. creditcardco, your customers deserve better than being stuck on hold indefinitely. Improve your suppo system!",0.03394967317581177,0.008396545425057411,0.06696079671382904,0.004520423244684935,0.8861725926399231,customer service,customer service
17. Dealing with creditcardco's suppo is a nightmare. They never follow through on promises made.,0.14459183812141418,0.026158057153224945,0.4799458384513855,0.015867415815591812,0.3334367871284485,misselling,customer service
"18. creditcardco, your suppo team's incompetence is pushing loyal customers away. Time to step up your game!",0.12745560705661774,0.01417080033570528,0.2936254143714905,0.00485230190679431,0.5598958730697632,customer service,customer service
"19. Another day, another ignored DM to creditcardco's suppo account. It's like shouting into a void.",0.6616555452346802,0.05515667423605919,0.14707401394844055,0.01812124438583851,0.11799253523349762,reminder system,customer service
20. Disappointed in creditcardco's lack of empathy and assistance. Their suppo is a letdown.,0.05752810835838318,0.03719441592693329,0.2592710852622986,0.018314989283680916,0.627691388130188,customer service,customer service
21. Just got off the phone with creditcardco's suppo. Three transfers and still no solution. #CustomerServiceFail,0.036904726177453995,0.005654510576277971,0.02393275313079357,0.003991041798144579,0.9295169711112976,customer service,customer service
"22. creditcardco, your suppo team's negligence is huing your reputation. Customers deserve better treatment!",0.1319178193807602,0.01613610051572323,0.18241512775421143,0.005055606830865145,0.6644753217697144,customer service,customer service
"23. Wasted hours trying to reach creditcardco's suppo for a simple query. No response, no help.",0.1255715787410736,0.04232808202505112,0.0699549987912178,0.015555211342871189,0.7465901374816895,customer service,customer service
"24. creditcardco, your suppo email goes into a black hole. Months and still no resolution. #CustomerNeglect",0.039306413382291794,0.01916620507836342,0.17661000788211823,0.011655865237116814,0.7532615065574646,customer service,customer service
25. It's frustrating when creditcardco's suppo line disconnects you after holding for an hour. Is this a joke?,0.20678818225860596,0.030742047354578972,0.4323076605796814,0.04179969057440758,0.28836238384246826,misselling,customer service
"26. Can't believe how difficult it is to reach creditcardco's suppo team. No response, no assistance. #CustomerDisappointment",0.06922424584627151,0.028666159138083458,0.04682772979140282,0.01827095076441765,0.83701092004776,customer service,customer service
"27. creditcardco, your lack of response and assistance is a clear indication of poor customer suppo. #Unsatisfied",0.03229786828160286,0.009731689468026161,0.03625519201159477,0.0019627122674137354,0.9197525382041931,customer service,customer service
28. Just a friendly reminder that creditcardco's suppo team doesn't seem to know the meaning of urgency.,0.7868823409080505,0.00762054231017828,0.16345159709453583,0.004459837451577187,0.03758567199110985,reminder system,customer service
"29. On hold with creditcardco's suppo for the umpteenth time. Maybe one day, someone will pick up.",0.15957647562026978,0.03387570008635521,0.04785551130771637,0.018101854249835014,0.7405904531478882,customer service,customer service
1. A big shoutout to creditcardco for their superb customer suppo! They handled my concerns with utmost professionalism and care. #CustomerServiceExcellence,0.01888325996696949,0.01580299250781536,0.000792466220445931,0.0021221835631877184,0.9623990654945374,customer service,customer service
2. I'm blown away by the outstanding suppo I received from creditcardco. They resolved my issue promptly and left me feeling valued as a customer. #ImpressiveSuppo,0.040379855781793594,0.03395586088299751,0.0035955836065113544,0.005262588616460562,0.9168061017990112,customer service,customer service
3. Thumbs up to creditcardco's suppo team for their exceptional knowledge and assistance. They guided me through the process effolessly. #KnowledgeableSuppo,0.06870703399181366,0.05493222177028656,0.0047108447179198265,0.009940135292708874,0.861709713935852,customer service,customer service
4. Just want to express my gratitude to creditcardco for their attentive and personalized suppo. They truly care about their customers' needs. #CustomerCare,0.018393944948911667,0.019815756008028984,0.0015771870967000723,0.003437348874285817,0.9567757248878479,customer service,customer service
5. creditcardco's suppo went above and beyond to ensure my satisfaction. They turned a challenging situation into a positive experience. #GoingTheExtraMile,0.050773803144693375,0.06880618631839752,0.004226245917379856,0.006101272534579039,0.8700924515724182,customer service,customer service
"6. Kudos to creditcardco for having a well-trained suppo team. They were patient, understanding, and resolved my issue with ease. #GreatJob",0.029006339609622955,0.023285452276468277,0.005624762736260891,0.004066141322255135,0.9380172491073608,customer service,customer service
"7. I had an excellent experience with creditcardco's suppo. Their representative was friendly, efficient, and resolved my concern in no time. #SmoothResolution",0.04787460342049599,0.044057656079530716,0.006146514322608709,0.012522528879344463,0.8893986344337463,customer service,customer service
8. I'm impressed by the prompt response and resolution provided by creditcardco's suppo team. They truly value their customers' time. #ResponsiveSuppo,0.02950986661016941,0.010009528137743473,0.002098491881042719,0.0034715207293629646,0.9549105763435364,customer service,customer service
9. creditcardco's suppo team saved the day! Their quick action and problem-solving skills turned a potential disaster into a seamless experience. #CustomerHeroes,0.020068876445293427,0.026902813464403152,0.0046572755090892315,0.002586932620033622,0.9457840919494629,customer service,customer service
10. Just want to give a shoutout to creditcardco for their consistent and reliable suppo. They never fail to address my concerns promptly. #ReliableService,0.03554542362689972,0.04191187769174576,0.001870668027549982,0.004699223209172487,0.9159727692604065,customer service,customer service
11. A huge thank you to creditcardco for their proactive suppo. They reached out to me to resolve an issue I hadn't even repoed yet. #ProactiveAssistance,0.07656358927488327,0.05109711363911629,0.0050961291417479515,0.01159300934523344,0.8556501269340515,customer service,customer service
12. I'm impressed by creditcardco's suppo team's dedication to customer satisfaction. They went the extra mile to ensure I had a positive experience. #CustomerHappiness,0.035516515374183655,0.01788376457989216,0.0012378362007439137,0.002721149008721113,0.9426407814025879,customer service,customer service
13. creditcardco's suppo team deserves recognition for their exceptional communication skills. They listened attentively and provided clear guidance. #EffectiveCommunication,0.1340426206588745,0.5404726266860962,0.016744809225201607,0.022513922303915024,0.2862260043621063,reward programme,customer service
"14. Shoutout to creditcardco for their reliable 24/7 suppo. It's reassuring to know that assistance is just a call away, no matter the time of day. #AlwaysThereForCustomers",0.06986083835363388,0.026818709447979927,0.0034557150211185217,0.005158009007573128,0.8947067260742188,customer service,customer service
15. I want to express my appreciation to creditcardco for their consistent high-quality suppo. They set a benchmark for exceptional customer service in the industry. #CustomerServiceExemplary,0.04592842608690262,0.01506901066750288,0.0018174182623624802,0.003878205083310604,0.9333069324493408,customer service,customer service
"12. We apologize if our pricing structure has caused any inconvenience. Your feedback is valuable, and we are actively reviewing and adjusting our fees and charges to better serve our customers. Thank you for your understanding. #CustomerOriented",0.13154292106628418,0.02794085070490837,0.06210795417428017,0.03652328997850418,0.7418849468231201,customer service,product pricing
12. We apologize if our pricing structure has caused inconvenience. Your feedback helps us in our ongoing effos to ensure our credit card fees and charges are reasonable and customer-friendly. #CustomerFirstApproach,0.18465904891490936,0.019690584391355515,0.044755205512046814,0.0391647145152092,0.7117304801940918,customer service,product pricing
17. We apologize for any confusion caused by our pricing structure. We are actively reassessing our fee policies to ensure they align with customer expectations and are fair. Thank you for bringing it to our attention. #AlignedWithCustomers,0.3175882399082184,0.06994910538196564,0.17926722764968872,0.09828279167413712,0.33491265773773193,customer service,product pricing
"2. We apologize for any inconvenience caused by our pricing structure. Rest assured, we are committed to providing competitive and transparent pricing that benefits our customers. Thank you for your feedback. #TransparentPolicies",0.3861159384250641,0.04560188576579094,0.12516865134239197,0.068790502846241,0.3743230402469635,reminder system,product pricing
"2. We apologize for any inconvenience caused by our pricing structure. Rest assured, we are committed to providing competitive and transparent pricing that benefits our customers. Thank you for your feedback. #TransparentPolicies",0.3861159384250641,0.04560188576579094,0.12516865134239197,0.068790502846241,0.3743230402469635,reminder system,product pricing
"2. We understand your concerns regarding pricing structure. Rest assured, we continuously review our fees and charges to ensure fairness. We appreciate your feedback. #TransparentPricing",0.46867913007736206,0.07813527435064316,0.08105869591236115,0.10496170073747635,0.26716527342796326,reminder system,product pricing
"7. We apologize for any inconvenience caused by our pricing structure. Your feedback is impoant to us, and we are committed to evaluating and adjusting our fees to better align with customer needs. Thank you for your input. #CustomerCentricApproach",0.2370026409626007,0.048750001937150955,0.09857457131147385,0.05837392807006836,0.5572988986968994,customer service,product pricing
"7. We apologize for any inconvenience caused by our pricing structure. Your feedback is impoant to us, and we are committed to evaluating and adjusting our fees to better align with customer needs. Thank you for your input. #CustomerCentricApproach",0.2370026409626007,0.048750001937150955,0.09857457131147385,0.05837392807006836,0.5572988986968994,customer service,product pricing
8. Thank you for sharing your feedback regarding altered product pricing. We're actively reviewing our pricing strategies to ensure they align with customer needs and expectations. #CustomerFeedback,0.030129840597510338,0.005249267444014549,0.00681025767698884,0.9273284077644348,0.030482225120067596,product pricing,product pricing
"8. Thank you for sharing your feedback regarding product pricing. We genuinely appreciate your input, and we are actively reviewing our pricing models to ensure they are fair and reasonable for our customers. #FairPricingForAll",0.08242585510015488,0.01683645322918892,0.012941248714923859,0.745144784450531,0.1426517367362976,product pricing,product pricing
"8. Thank you for sharing your feedback regarding product pricing. We genuinely appreciate your input, and we are actively reviewing our pricing models to ensure they are fair and reasonable for our customers. #FairPricingForAll",0.08242585510015488,0.01683645322918892,0.012941248714923859,0.745144784450531,0.1426517367362976,product pricing,product pricing
"8. Thank you for sharing your feedback regarding product pricing. We genuinely appreciate your input, and we are actively reviewing our pricing models to ensure they are fair and reasonable for our customers. #FairPricingForAll",0.08242585510015488,0.01683645322918892,0.012941248714923859,0.745144784450531,0.1426517367362976,product pricing,product pricing
"CreditCardCo, your sales representative misled me into buying an expensive product that I didn't need. Feeling cheated and deceived. #MisSelling",0.05426175892353058,0.008619105443358421,0.8909066915512085,0.012935738079249859,0.03327673301100731,misselling,misselling
"Hey CreditCardCo, your reminder system needs an overhaul. It's simply not effective in preventing missed due dates. #TimeForChange",0.8554505705833435,0.005190257448703051,0.049407463520765305,0.0027719230856746435,0.08717984706163406,reminder system,reminder system
"I appreciate CreditCardCo's effos, but sending reminders through Morse code is not practical in today's fast-paced world. #MorseCodeMishaps",0.6200962066650391,0.05043834075331688,0.19267047941684723,0.0077650356106460094,0.12902992963790894,reminder system,reminder system
"I trusted CreditCardCo to have products suitable for retired pensioners, but they took advantage of my vulnerability. The high-cost product they sold me is causing immense financial stress. #PredatoryPractices #MisSelling",0.024793334305286407,0.0038072888273745775,0.8585635423660278,0.10942427814006805,0.0034115449525415897,misselling,misselling
It's frustrating that CreditCardCo's reminder system doesn't offer multiple notification options. Not everyone checks their email regularly! #LimitedReminders,0.94805908203125,0.011903195641934872,0.0142225855961442,0.004979942925274372,0.02083521895110607,reminder system,reminder system
"I've been a loyal customer, but CreditCardCo's reward program feels like a one-sided deal. The annual fee keeps increasing, while the rewards keep shrinking. #Unbalanced",0.02825033850967884,0.7903413772583008,0.1392204612493515,0.018029121682047844,0.024158671498298645,reward programme,reward programme
"Receiving a reminder by carrier pigeon from CreditCardCo might be charming, but it's not practical in today's fast-paced world. #SlowAndInefficient",0.8003126978874207,0.02667425572872162,0.09637194126844406,0.004718548618257046,0.07192259281873703,reminder system,reminder system
"Receiving reminder telegrams from CreditCardCo feels like a scene from a period drama. Let's move into the 21st century, shall we? #TelegraphTroubles",0.9007908701896667,0.00866107176989317,0.051770761609077454,0.005212979856878519,0.03356429189443588,reminder system,reminder system
"Shame on CreditCardCo for preying on retired pensioners with limited income. They sold me a product that drained my savings, leaving me struggling to make ends meet. #FinancialExploitation #MisSelling",0.046349331736564636,0.007015537470579147,0.924586832523346,0.01807343028485775,0.0039748698472976685,misselling,misselling
"Shame on CreditCardCo for preying on retired pensioners with limited income. They sold me a product that drained my savings, leaving me struggling to make ends meet. #FinancialExploitation #MisSelling",0.046349331736564636,0.007015537470579147,0.924586832523346,0.01807343028485775,0.0039748698472976685,misselling,misselling
The reminder calls from CreditCardCo are always automated and lack personalized information. It's easy to ignore or forget about them. #RoboticReminders,0.8507053256034851,0.028214748948812485,0.025786371901631355,0.006711388006806374,0.08858224749565125,reminder system,reminder system
"The reminder messages from CreditCardCo are so generic, they don't catch my attention anymore. Need something more engaging and memorable! #LacklusterReminders",0.8315131068229675,0.04276296868920326,0.08188247680664062,0.007100708317011595,0.036740608513355255,reminder system,reminder system
Tired of relying on CreditCardCo's reminder system. It's unreliable and caused me to accrue unnecessary late fees. #InaccurateReminders,0.7497545480728149,0.01740201935172081,0.17490226030349731,0.0066893636249005795,0.0512518435716629,reminder system,reminder system
"Trying to reach customer suppo to inquire about my reward points, but they keep transferring me from one depament to another. CreditCardCo, get your act together! #CustomerServiceFail",0.027282189577817917,0.17625558376312256,0.05351610109210014,0.0033000619150698185,0.7396460175514221,customer service,reward programme
"Trying to redeem my reward points for a flight, but CreditCardCo's blackout dates and restrictions make it nearly impossible to find a suitable time. #RedemptionHurdles",0.09382382780313492,0.8321418166160583,0.025334659963846207,0.010176172479987144,0.038523536175489426,reward programme,reward programme
"CreditCardCo, your reminder emails go straight to my spam folder, causing me to miss due dates. This needs to be fixed ASAP! #EmailFail",0.5914464592933655,0.008936521597206593,0.04582468420267105,0.004280764609575272,0.3495115637779236,reminder system,reminder system
Disgusted with CreditCardCo for targeting retired pensioners with low-income and selling them high-cost products they can't afford. Exploiting vulnerable individuals is despicable. #MisSelling,0.05614956468343735,0.003978158812969923,0.8949426412582397,0.042613763362169266,0.0023159519769251347,misselling,misselling
Disgusted with CreditCardCo for targeting retired pensioners with low-income and selling them high-cost products they can't afford. Exploiting vulnerable individuals is despicable. #MisSelling,0.05614956468343735,0.003978158812969923,0.8949426412582397,0.042613763362169266,0.0023159519769251347,misselling,misselling
"Feeling frustrated with CreditCardCo's reward program. The points expire too quickly, making it impossible to save up for any meaningful redemption. #ShoExpiration",0.06613154709339142,0.8052429556846619,0.0784725472331047,0.015749236568808556,0.034403711557388306,reward programme,reward programme
Finally managed to redeem my reward points after weeks of back-and-foh with CreditCardCo's customer service. The process shouldn't be this complicated! #RedemptionStruggles,0.035987693816423416,0.4963311553001404,0.06474220007658005,0.004963841754943132,0.3979751467704773,reward programme,reward programme
"Hey CreditCardCo, why do you adveise amazing rewards but only offer limited availability? Feels like a bait-and-switch tactic. #FalsePromises",0.020081451162695885,0.2489931732416153,0.7083631753921509,0.007820636965334415,0.014741596765816212,misselling,reward programme
I received a fax from CreditCardCo as a reminder... in 2023! Can we please enter the digital age? #FaxInTheDigitalEra,0.9187272191047668,0.011220893822610378,0.017760444432497025,0.002886382630094886,0.04940507933497429,reminder system,reminder system
"I trusted CreditCardCo, but they took advantage of that trust. Sold me a ridiculously expensive product that I could have gotten for much less elsewhere. #Exploitation #MisSelling",0.015058532357215881,0.0040898676961660385,0.8717020750045776,0.10623876005411148,0.0029108570888638496,misselling,misselling
Why does CreditCardCo's reminder system only send notifications a day before the due date? It's not enough time to make a payment! #LastMinuteReminders,0.8751592040061951,0.008028071373701096,0.07442943751811981,0.004834521096199751,0.03754875436425209,reminder system,reminder system
". CreditCardCo, sending reminders via fax is a relic of the past. It's time to catch up with modern communication methods! #FaxFail",0.7680411338806152,0.04019704833626747,0.09435755014419556,0.005337891168892384,0.09206639975309372,reminder system,reminder system
"12. Hey CreditCardCo, changing the rewards program after I've accumulated points is unfair. Don't bait and switch loyal customers! #RewardsManipulation",0.08992474526166916,0.41062307357788086,0.4144929349422455,0.0031764046289026737,0.08178279548883438,misselling,reward programme
"14. We apologize for any inconvenience caused by the timing of our communication. Your feedback is valuable, and we're working diligently to improve our communication strategies to better meet your needs. #ImprovedTiming",0.38454151153564453,0.08070977032184601,0.24528488516807556,0.04226476699113846,0.24719904363155365,reminder system,reminder system
15. Impressed by the exceptional rewards rate on my CreditCardCo. It's satisfying to earn rewards on my everyday purchases. #RewardsGalore,0.06752587109804153,0.8890815377235413,0.007382075767964125,0.009917853400111198,0.026092667132616043,reward programme,reward programme
"1. Dear CreditCardCo, consider adding customizable payment reminder notifications, allowing users to set preferred dates and times. #PaymentReminders",0.5191043615341187,0.023702971637248993,0.015146111138164997,0.010252933017909527,0.43179360032081604,reminder system,reminder system
"2. Hey CreditCardCo, an automated phone call reminder system for upcoming payments would be great. Sometimes texts and emails get overlooked. #PaymentReminders",0.824196994304657,0.024614175781607628,0.01741054095327854,0.009462458081543446,0.1243157908320427,reminder system,reminder system
18. The credit card rewards I earned with CreditCardCo expired before I could redeem them. It's frustrating and feels like a waste. #ExpiredRewards,0.10433260351419449,0.8194648623466492,0.027161980047822,0.010672304779291153,0.0383683480322361,reward programme,reward programme
22. We apologize for the incorrect reward points balance on your card. Our team is rectifying the issue and will ensure the accurate balance is reflected. Thank you for your patience. #RewardPoints,0.08161219209432602,0.31197652220726013,0.1617976278066635,0.007385282777249813,0.43722838163375854,customer service,reward programme
"24. Tired of CreditCardCo's misleading rewards program. They adveise fantastic benefits, but it's nearly impossible to redeem them. #EmptyPromises",0.021468017250299454,0.3803744912147522,0.5898451805114746,0.002676532370969653,0.00563585851341486,misselling,reward programme
28. We apologize for the confusion regarding the credit card rewards redemption process. Our customer suppo team will guide you through the steps and address any concerns. #RedeemRewards,0.06307593733072281,0.28200435638427734,0.06582386791706085,0.006973749492317438,0.5821220874786377,customer service,reward programme
"3. Received a promotional email from CreditCardCo about a limited-time offer, but it expired before I even read it. Improve your timing, please! #MissedOppounity",0.07684032618999481,0.09987222403287888,0.7211736440658569,0.01235622726380825,0.08975759148597717,misselling,reminder system
"4. We understand the impoance of timely communication. Your feedback is valuable, and we are actively working to enhance the timing of our messages to better serve you. Thank you for your patience. #ImprovedTiming",0.15689240396022797,0.05594630911946297,0.06654707342386246,0.01871297135949135,0.7019012570381165,customer service,reminder system
5. Tired of CreditCardCo's complex and confusing rewards program. It's nearly impossible to understand how to maximize my benefits. #ComplicatedRewards,0.02681639790534973,0.9211704730987549,0.030316464602947235,0.004594097379595041,0.017102492973208427,reward programme,reward programme
"16. Hey CreditCardCo, consider implementing a missed payment ale system that notifies customers immediately after a payment is overlooked, helping to avoid late fees. #PaymentReminders",0.6413077712059021,0.02124795690178871,0.013062860816717148,0.00506466394290328,0.3193167746067047,reminder system,reminder system
"7. Shoutout to CreditCardCo for their stellar response to my credit card reward redemption problem. They promptly resolved the issue, and I received my redeemed rewards without any hassle. Thank you for valuing your customers! #RewardProgram",0.0213152002543211,0.3933952748775482,0.0021886369213461876,0.0028100465424358845,0.5802908539772034,customer service,reward programme
"8. I've been trying to redeem my rewards points with CreditCardCo for months, but their redemption process is overly complicated and time-consuming. #RedemptionFrustration",0.034053735435009,0.7907339930534363,0.06434842199087143,0.006148212589323521,0.10471563041210175,reward programme,reward programme
9. Impressed with the rewards structure of the new credit card schemes introduced by CreditCardCo. They seem to offer excellent incentives for cardholders. #RewardsProgram,0.03983695060014725,0.9117252826690674,0.004216503817588091,0.010847587138414383,0.033373668789863586,reward programme,reward programme
"11. Dear CreditCardCo, offering the option to receive payment reminders via WhatsApp or other popular messaging apps would be convenient for customers. #PaymentReminders",0.5203802585601807,0.01092632208019495,0.015131501480937004,0.0064476849511265755,0.44711416959762573,reminder system,reminder system
"12. Suggestion for CreditCardCo: Consider introducing voice-enabled sma speaker reminders for payment due dates, offering an innovative and hands-free approach. #PaymentReminders",0.9230709075927734,0.014472674578428268,0.010579712688922882,0.009369839914143085,0.04250681772828102,reminder system,reminder system
"1. Hey creditcardco, been trying to reach your suppo team all day, but no luck. Is anyone there?",0.07387899607419968,0.14561539888381958,0.03719402104616165,0.020748507231473923,0.7225630879402161,customer service,customer service
"2. creditcardco, on hold for over an hour now. Your customer suppo is a complete disaster!",0.04892127215862274,0.012547763995826244,0.12428665906190872,0.00417962484061718,0.8100646734237671,customer service,customer service
3. Just got off the phone with creditcardco's suppo after an hour-long wait. No solution provided. #CustomerServiceFail,0.021117253229022026,0.004680519457906485,0.01641903631389141,0.0021834238432347775,0.9555997848510742,customer service,customer service
"4. creditcardco, your lack of response to my urgent issue is extremely disappointing. How about some actual suppo?",0.09706441313028336,0.017115548253059387,0.08730444312095642,0.0066551207564771175,0.7918605208396912,customer service,customer service
"5. Another day, another ignored suppo ticket from creditcardco. Are you even listening to your customers?",0.0962696522474289,0.027195239439606667,0.2619934380054474,0.0055286213755607605,0.6090130805969238,customer service,customer service
6. Trying to reach creditcardco's suppo feels like talking to a wall. Zero helpful assistance provided.,0.07525568455457687,0.038857679814100266,0.14948156476020813,0.020131032913923264,0.7162740230560303,customer service,customer service
7. Seriously considering canceling my card with creditcardco. Their customer suppo is nonexistent.,0.06346169859170914,0.010466384701430798,0.38757383823394775,0.007981530390679836,0.5305165648460388,customer service,customer service
8. Shoutout to creditcardco for the worst suppo experience ever. No resolution and wasted hours of my time.,0.04724346101284027,0.015997882932424545,0.23150783777236938,0.008303651586174965,0.6969471573829651,customer service,customer service
"BarclaysUKHelp Youre all being very nice and that but no action,i dont even know why my account was locked,i dont have the means to get to branch now why i use online so much.the new card was ordered in wallasey branch and then on here few days a go,i was registered and app says i still am",0.021443761885166168,0.00565769337117672,0.04395182803273201,0.012674136087298393,0.9162725806236267,customer service,customer service
"Barclays But since I already sent that information to Barclays, I had no reason to think they hadn't received it because I could make purchases on my other cards.

This is literally the only credit card company I have had issues with. Pretty much every other one fixes stuff instantly.",0.2737818658351898,0.0376957505941391,0.2679781913757324,0.017718302085995674,0.40282589197158813,customer service,customer service
