clean_text,reminder system,reward programme,misselling,product pricing,customer service,first_highest_label,second_highest_label,third_highest_label,label
finally got credit card issue resolved shout customer service team handling mis selling situation promptly professionally kudos greatservic problemsolved,0.0003811121277976781,0.0011360828066244721,0.3770999312400818,0.0005849001463502645,0.6207979321479797,customer service,misselling,reward programme,misselling
sometimes mistakes happen resolved matters appreciate quick response bank regarding mis selling credit card good job rectifying situation customerfirst satisfied,0.000804158509708941,0.0016867828089743853,0.47512301802635193,0.0007313101086765528,0.5216547846794128,customer service,misselling,reward programme,misselling
bit hiccup credit card due mis selling must say bank suppo team fantastic took immediate action clarified everything got soed thank prompt assistance responsiveservice grateful,0.0005882191471755505,0.0009819684782996774,0.6408132314682007,0.0011112489737570286,0.35650530457496643,misselling,customer service,product pricing,misselling
dealing mis sold credit card stressful must say bank customer service team handled exceptionally well patient understanding resolved issue efficiently grateful suppo customercare relieved,0.0004742541641462594,0.0009692562744021416,0.45042937994003296,0.00034844057518057525,0.5477786660194397,customer service,misselling,reward programme,misselling
hey creditcardco pricing fluctuations giving whiplash hard keep ever changing fees interest rates confusedcustomer,0.03491560369729996,0.04235144704580307,0.6290260553359985,0.11103173345327377,0.18267521262168884,misselling,customer service,product pricing,product pricing
hey creditcardco sudden increase interest rates feels like stab back give break unreasonablepricing,0.04079030454158783,0.03921094164252281,0.48055189847946167,0.22255724668502808,0.2168896645307541,misselling,product pricing,customer service,product pricing
creditcardco disappointing see pricing structure favoring wealthy struggling make ends meet inequality,0.08911966532468796,0.15830406546592712,0.3298422694206238,0.3517383337020874,0.07099560648202896,product pricing,misselling,reward programme,product pricing
seriously creditcardco another rate hike time stop squeezing customers sta offering fair pricing enoughisenough,0.08153872191905975,0.03944571316242218,0.704428493976593,0.09536045044660568,0.07922669500112534,misselling,product pricing,reminder system,product pricing
someone explain creditcardco charges double digit interest rates offering minimal benefits highway robbery ripoff,0.0015149939572438598,0.0022538737393915653,0.9703400135040283,0.02290239930152893,0.002988656749948859,misselling,product pricing,customer service,product pricing
enough pricing surprises creditcardco impossible trust keep changing rules unpredictablefees,0.06717589497566223,0.11292017996311188,0.4638347029685974,0.28525400161743164,0.07081525027751923,misselling,product pricing,reward programme,product pricing
tired feeling like cash cow creditcardco pricing scheme designed bleed dry enoughofthis,0.08656541258096695,0.15953601896762848,0.40348610281944275,0.2979137897491455,0.05249873176217079,misselling,product pricing,reward programme,product pricing
hey creditcardco way manipulate interest rates feels like betrayal deserve better predatory pricing betrayedbyfees,0.006120943930000067,0.00697461748495698,0.9426042437553406,0.03432383015751839,0.009976369328796864,misselling,product pricing,customer service,product pricing
incredible creditcardco manages consistently provide terrible customer suppo customerdissatisfaction,0.006070823408663273,0.0142762940376997,0.012609988451004028,0.004535478074103594,0.962507426738739,customer service,reward programme,misselling,customer service
creditcardco suppo team needs lesson responsiveness emails calls unanswered,0.0049532451666891575,0.005278743337839842,0.0027115463744848967,0.0030523519963026047,0.9840041399002075,customer service,reward programme,reminder system,customer service
creditcardco adveise suppo hotline nobody ever picks customer service joke,0.004655931144952774,0.024173321202397346,0.005490454379469156,0.0027356224600225687,0.9629446864128113,customer service,reward programme,misselling,customer service
beyond frustrated creditcardco suppo one seems care resolving issue,0.011691427789628506,0.014568815007805824,0.012024245224893093,0.008858785964548588,0.952856719493866,customer service,reward programme,misselling,customer service
bother contacting creditcardco suppo keep hold forever provide solution,0.04442741349339485,0.013031127862632275,0.017335830256342888,0.006579837296158075,0.9186257719993591,customer service,reminder system,misselling,customer service
hey creditcardco suppo team lack urgency costing money time unacceptable,0.06294121593236923,0.05279899761080742,0.01973368413746357,0.02224314771592617,0.8422829508781433,customer service,reminder system,reward programme,customer service
seriously regretting choosing creditcardco suppo non existent actually need help,0.018183058127760887,0.14194968342781067,0.5983505249023438,0.019034435972571373,0.22248230874538422,misselling,customer service,reward programme,customer service
creditcardco customers deserve better stuck hold indefinitely improve suppo system,0.016330713406205177,0.01800076849758625,0.011823727749288082,0.0063452874310314655,0.9474994540214539,customer service,reward programme,reminder system,customer service
dealing creditcardco suppo nightmare never follow promises made,0.061866629868745804,0.10083839297294617,0.36040613055229187,0.035568322986364365,0.441320538520813,customer service,misselling,reward programme,customer service
creditcardco suppo team incompetence pushing loyal customers away time step game,0.01899474486708641,0.03167613595724106,0.08460260182619095,0.010956828482449055,0.8537696599960327,customer service,misselling,reward programme,customer service
another day another ignored creditcardco suppo account like shouting void,0.6425418257713318,0.04509594291448593,0.07593055069446564,0.025115562602877617,0.2113160938024521,reminder system,customer service,misselling,customer service
disappointed creditcardco lack empathy assistance suppo letdown,0.007040936965495348,0.012316022999584675,0.013193902559578419,0.005316826049238443,0.9621322751045227,customer service,misselling,reward programme,customer service
got phone creditcardco suppo three transfers still solution customerservicefail,0.0032487581484019756,0.006094657815992832,0.003577558556571603,0.0022129060234874487,0.9848660826683044,customer service,reward programme,misselling,customer service
creditcardco suppo team negligence huing reputation customers deserve better treatment,0.003651008242741227,0.004563686437904835,0.01005501113831997,0.0024949428625404835,0.9792353510856628,customer service,misselling,reward programme,customer service
wasted hours trying reach creditcardco suppo simple query response help,0.0064699770882725716,0.013227788731455803,0.010110422037541866,0.0060132271610200405,0.9641785621643066,customer service,reward programme,misselling,customer service
creditcardco suppo email goes black hole months still resolution customerneglect,0.00442015053704381,0.003133330959826708,0.0026000330690294504,0.002079170662909746,0.9877672791481018,customer service,reminder system,reward programme,customer service
frustrating creditcardco suppo line disconnects holding hour joke,0.03877713158726692,0.05436081439256668,0.0523681677877903,0.02611120231449604,0.828382670879364,customer service,reward programme,misselling,customer service
believe difficult reach creditcardco suppo team response assistance customerdisappointment,0.00487947603687644,0.006164751015603542,0.004516471643000841,0.003618088085204363,0.9808212518692017,customer service,reward programme,reminder system,customer service
creditcardco lack response assistance clear indication poor customer suppo unsatisfied,0.004553601611405611,0.005468812771141529,0.003983775619417429,0.003182856133207679,0.982810914516449,customer service,reward programme,reminder system,customer service
friendly reminder creditcardco suppo team seem know meaning urgency,0.8063161373138428,0.004839072935283184,0.0014434625627472997,0.0016179629601538181,0.18578334152698517,reminder system,customer service,reward programme,customer service
hold creditcardco suppo umpteenth time maybe one day someone pick,0.3988642990589142,0.30463752150535583,0.08547384291887283,0.06301039457321167,0.14801396429538727,reminder system,reward programme,customer service,customer service
big shoutout creditcardco superb customer suppo handled concerns utmost professionalism care customerserviceexcellence,0.0006912912358529866,0.0016208469169214368,0.000622546998783946,0.0005446437280625105,0.9965206980705261,customer service,reward programme,reminder system,customer service
blown away outstanding suppo received creditcardco resolved issue promptly left feeling valued customer impressivesuppo,0.001469870563596487,0.0041808392852544785,0.0017983793513849378,0.0016862951451912522,0.9908645749092102,customer service,reward programme,misselling,customer service
thumbs creditcardco suppo team exceptional knowledge assistance guided process effolessly knowledgeablesuppo,0.010339747183024883,0.020583590492606163,0.007625123951584101,0.009080128744244576,0.9523714184761047,customer service,reward programme,reminder system,customer service
want express gratitude creditcardco attentive personalized suppo truly care customers needs customercare,0.0018711842130869627,0.00847750622779131,0.0011593144154176116,0.0010644181165844202,0.9874275326728821,customer service,reward programme,reminder system,customer service
creditcardco suppo went beyond ensure satisfaction turned challenging situation positive experience goingtheextramile,0.0033767635468393564,0.010699573904275894,0.0031183857936412096,0.0030032889917492867,0.9798020124435425,customer service,reward programme,reminder system,customer service
kudos creditcardco well trained suppo team patient understanding resolved issue ease greatjob,0.0033045432064682245,0.015192907303571701,0.002426539082080126,0.001978829735890031,0.9770971536636353,customer service,reward programme,reminder system,customer service
excellent experience creditcardco suppo representative friendly efficient resolved concern time smoothresolution,0.0006775358924642205,0.0015863474691286683,0.0007577365613542497,0.0006756755174137652,0.9963026642799377,customer service,reward programme,misselling,customer service
impressed prompt response resolution provided creditcardco suppo team truly value customers time responsivesuppo,0.001834860653616488,0.0027514195535331964,0.0016556624323129654,0.0015574556309729815,0.9922006130218506,customer service,reward programme,reminder system,customer service
creditcardco suppo team saved day quick action problem solving skills turned potential disaster seamless experience customerheroes,0.0010588091099634767,0.002446805825456977,0.0010824436321854591,0.0008942554704844952,0.9945176839828491,customer service,reward programme,misselling,customer service
want give shoutout creditcardco consistent reliable suppo never fail address concerns promptly reliableservice,0.027819110080599785,0.07073120772838593,0.024888550862669945,0.02257024124264717,0.853990912437439,customer service,reward programme,reminder system,customer service
huge thank creditcardco proactive suppo reached resolve issue even repoed yet proactiveassistance,0.003906257450580597,0.023022491484880447,0.004984545521438122,0.0034355605021119118,0.9646511077880859,customer service,reward programme,misselling,customer service
impressed creditcardco suppo team dedication customer satisfaction went extra mile ensure positive experience customerhappiness,0.0015272730961441994,0.002076817909255624,0.0010952202137559652,0.0010162554681301117,0.9942843914031982,customer service,reward programme,reminder system,customer service
creditcardco suppo team deserves recognition exceptional communication skills listened attentively provided clear guidance effectivecommunication,0.02744746021926403,0.051890771836042404,0.022572599351406097,0.016385149210691452,0.8817040324211121,customer service,reward programme,reminder system,customer service
shoutout creditcardco reliable suppo reassuring know assistance call away matter time day alwaysthereforcustomers,0.0019451776752248406,0.001902995863929391,0.0007663943688385189,0.0007060497300699353,0.9946793913841248,customer service,reminder system,reward programme,customer service
want express appreciation creditcardco consistent high quality suppo set benchmark exceptional customer service industry customerserviceexemplary,0.0008390193688683212,0.001765522756613791,0.0008527843747287989,0.0007671375060454011,0.9957755208015442,customer service,reward programme,misselling,customer service
apologize pricing structure caused inconvenience feedback valuable actively reviewing adjusting fees charges better serve customers thank understanding customeroriented,0.0026081795804202557,0.0037819657009094954,0.003589690662920475,0.01885620877146721,0.9711639285087585,customer service,product pricing,reward programme,product pricing
apologize pricing structure caused inconvenience feedback helps ongoing effos ensure credit card fees charges reasonable customer friendly customerfirstapproach,0.003348593134433031,0.005707214120775461,0.003807916771620512,0.09483949840068817,0.8922967910766602,customer service,product pricing,reward programme,product pricing
apologize confusion caused pricing structure actively reassessing fee policies ensure align customer expectations fair thank bringing attention alignedwithcustomers,0.03167133033275604,0.04379931092262268,0.07802681624889374,0.14474788308143616,0.701754629611969,customer service,product pricing,misselling,product pricing
apologize inconvenience caused pricing structure rest assured committed providing competitive transparent pricing benefits customers thank feedback transparentpolicies,0.0808309018611908,0.07600229978561401,0.06514872610569,0.43044334650039673,0.34757471084594727,product pricing,customer service,reminder system,product pricing
apologize inconvenience caused pricing structure rest assured committed providing competitive transparent pricing benefits customers thank feedback transparentpolicies,0.0808309018611908,0.07600229978561401,0.06514872610569,0.43044334650039673,0.34757471084594727,product pricing,customer service,reminder system,product pricing
understand concerns regarding pricing structure rest assured continuously review fees charges ensure fairness appreciate feedback transparentpricing,0.20353901386260986,0.13473659753799438,0.13838906586170197,0.3582213222980499,0.16511403024196625,product pricing,reminder system,customer service,product pricing
apologize inconvenience caused pricing structure feedback impoant committed evaluating adjusting fees better align customer needs thank input customercentricapproach,0.027559887617826462,0.03621285781264305,0.030081167817115784,0.4302140474319458,0.4759320616722107,customer service,product pricing,reward programme,product pricing
apologize inconvenience caused pricing structure feedback impoant committed evaluating adjusting fees better align customer needs thank input customercentricapproach,0.027559887617826462,0.03621285781264305,0.030081167817115784,0.4302140474319458,0.4759320616722107,customer service,product pricing,reward programme,product pricing
thank sharing feedback regarding altered product pricing actively reviewing pricing strategies ensure align customer needs expectations customerfeedback,0.0010795887792482972,0.0009390502818860114,0.0010461239144206047,0.9937273263931274,0.003207901492714882,product pricing,customer service,reminder system,product pricing
thank sharing feedback regarding product pricing genuinely appreciate input actively reviewing pricing models ensure fair reasonable customers fairpricingforall,0.0011279693571850657,0.0013668094761669636,0.0011637380812317133,0.9942553639411926,0.002086087828502059,product pricing,customer service,reward programme,product pricing
thank sharing feedback regarding product pricing genuinely appreciate input actively reviewing pricing models ensure fair reasonable customers fairpricingforall,0.0011279693571850657,0.0013668094761669636,0.0011637380812317133,0.9942553639411926,0.002086087828502059,product pricing,customer service,reward programme,product pricing
thank sharing feedback regarding product pricing genuinely appreciate input actively reviewing pricing models ensure fair reasonable customers fairpricingforall,0.0011279693571850657,0.0013668094761669636,0.0011637380812317133,0.9942553639411926,0.002086087828502059,product pricing,customer service,reward programme,product pricing
creditcardco sales representative misled buying expensive product need feeling cheated deceived misselling,0.0010442509083077312,0.0015896896366029978,0.8449704051017761,0.09128517657518387,0.0611104816198349,misselling,product pricing,customer service,misselling
hey creditcardco reminder system needs overhaul simply effective preventing missed due dates timeforchange,0.9901218414306641,0.0011000308440998197,0.0016551663866266608,0.000705562939401716,0.006417473312467337,reminder system,customer service,misselling,reminder system
appreciate creditcardco effos sending reminders morse code practical today fast paced world morsecodemishaps,0.9701858758926392,0.015550084412097931,0.00234935712069273,0.0018201968632638454,0.010094511322677135,reminder system,reward programme,customer service,reminder system
trusted creditcardco products suitable retired pensioners took advantage vulnerability high cost product sold causing immense financial stress predatorypractices misselling,0.0012644132366403937,0.001403628964908421,0.5091294646263123,0.48702380061149597,0.0011786846444010735,misselling,product pricing,reward programme,misselling
frustrating creditcardco reminder system offer multiple notification options everyone checks email regularly limitedreminders,0.9835522770881653,0.002725237049162388,0.0017936730291694403,0.0011501498520374298,0.010778694413602352,reminder system,customer service,reward programme,reminder system
loyal customer creditcardco reward program feels like one sided deal annual fee keeps increasing rewards keep shrinking unbalanced,0.001077020657248795,0.9487305283546448,0.046044282615184784,0.0016168839065358043,0.002531333127990365,reward programme,misselling,customer service,reward programme
receiving reminder carrier pigeon creditcardco might charming practical today fast paced world slowandinefficient,0.9589906334877014,0.021499358117580414,0.0070486292243003845,0.005875760689377785,0.006585615687072277,reminder system,reward programme,misselling,reminder system
receiving reminder telegrams creditcardco feels like scene period drama let move century shall telegraphtroubles,0.9796069860458374,0.007921777665615082,0.0017683133482933044,0.0016458273166790605,0.009057119488716125,reminder system,customer service,reward programme,reminder system
shame creditcardco preying retired pensioners limited income sold product drained savings leaving struggling make ends meet financialexploitation misselling,0.002122247591614723,0.0026450445875525475,0.9782270789146423,0.015570486895740032,0.0014351278077811003,misselling,product pricing,reward programme,misselling
shame creditcardco preying retired pensioners limited income sold product drained savings leaving struggling make ends meet financialexploitation misselling,0.002122247591614723,0.0026450445875525475,0.9782270789146423,0.015570486895740032,0.0014351278077811003,misselling,product pricing,reward programme,misselling
reminder calls creditcardco always automated lack personalized information easy ignore forget roboticreminders,0.9278594851493835,0.002758065704256296,0.004094068892300129,0.0022501563653349876,0.06303825974464417,reminder system,customer service,misselling,reminder system
reminder messages creditcardco generic catch attention anymore need something engaging memorable lacklusterreminders,0.9929533004760742,0.002404147060588002,0.001697089523077011,0.0013922507641837,0.0015532257966697216,reminder system,reward programme,misselling,reminder system
tired relying creditcardco reminder system unreliable caused accrue unnecessary late fees inaccuratereminders,0.9878248572349548,0.0015298383077606559,0.006697024218738079,0.0007389560923911631,0.003209285903722048,reminder system,misselling,customer service,reminder system
trying reach customer suppo inquire reward points keep transferring one depament another creditcardco get act together customerservicefail,0.00120860047172755,0.606537938117981,0.0011409029830247164,0.0007931971340440214,0.39031943678855896,reward programme,customer service,reminder system,reward programme
trying redeem reward points flight creditcardco blackout dates restrictions make nearly impossible find suitable time redemptionhurdles,0.0021602013148367405,0.9938881397247314,0.0013847890077158809,0.0012659657513722777,0.0013009782414883375,reward programme,reminder system,misselling,reward programme
creditcardco reminder emails straight spam folder causing miss due dates needs fixed asap emailfail,0.9470831751823425,0.0028842794708907604,0.00783148780465126,0.0012751445174217224,0.04092593491077423,reminder system,customer service,misselling,reminder system
disgusted creditcardco targeting retired pensioners low income selling high cost products afford exploiting vulnerable individuals despicable misselling,0.0014423714019358158,0.002675980096682906,0.8859487771987915,0.10819701105356216,0.001735831261612475,misselling,product pricing,reward programme,misselling
disgusted creditcardco targeting retired pensioners low income selling high cost products afford exploiting vulnerable individuals despicable misselling,0.0014423714019358158,0.002675980096682906,0.8859487771987915,0.10819701105356216,0.001735831261612475,misselling,product pricing,reward programme,misselling
feeling frustrated creditcardco reward program points expire quickly making impossible save meaningful redemption shoexpiration,0.001996677601709962,0.9929593205451965,0.0024754912592470646,0.0011044195853173733,0.0014641379239037633,reward programme,misselling,reminder system,reward programme
finally managed redeem reward points weeks back foh creditcardco customer service process complicated redemptionstruggles,0.001253266935236752,0.4795045852661133,0.0005378840141929686,0.0004901636275462806,0.5182141065597534,customer service,reward programme,reminder system,reward programme
hey creditcardco adveise amazing rewards offer limited availability feels like bait switch tactic falsepromises,0.0007599944365210831,0.38595035672187805,0.6113559603691101,0.0004676689859479666,0.0014660116285085678,misselling,reward programme,customer service,reward programme
received fax creditcardco reminder please enter digital age faxinthedigitalera,0.9593372941017151,0.01253523863852024,0.001467849244363606,0.002290833741426468,0.024368848651647568,reminder system,customer service,reward programme,reminder system
trusted creditcardco took advantage trust sold ridiculously expensive product could gotten much less elsewhere exploitation misselling,0.00037950833211652935,0.0007356847636401653,0.37941089272499084,0.6188726425170898,0.0006012664525769651,product pricing,misselling,reward programme,misselling
creditcardco reminder system send notifications day due date enough time make payment lastminutereminders,0.9940227270126343,0.0010960897197946906,0.0006114294519647956,0.0006872587837278843,0.003582513891160488,reminder system,customer service,reward programme,reminder system
creditcardco sending reminders via fax relic past time catch modern communication methods faxfail,0.9829556345939636,0.003364552976563573,0.0013829676900058985,0.0019049769034609199,0.010391797870397568,reminder system,customer service,reward programme,reminder system
hey creditcardco changing rewards program accumulated points unfair bait switch loyal customers rewardsmanipulation,0.001608654041774571,0.46377694606781006,0.530858039855957,0.0007629186729900539,0.002993370406329632,misselling,reward programme,customer service,reward programme
apologize inconvenience caused timing communication feedback valuable working diligently improve communication strategies better meet needs improvedtiming,0.16750887036323547,0.15639951825141907,0.1286744326353073,0.0905318334698677,0.4568853974342346,customer service,reminder system,reward programme,reminder system
impressed exceptional rewards rate creditcardco satisfying earn rewards everyday purchases rewardsgalore,0.002035347977653146,0.9921027421951294,0.0013091337168589234,0.0018387691816315055,0.0027139524463564157,reward programme,customer service,reminder system,reward programme
dear creditcardco consider adding customizable payment reminder notifications allowing users set preferred dates times paymentreminders,0.8477290868759155,0.004758606664836407,0.0021238571498543024,0.002780125942081213,0.14260831475257874,reminder system,customer service,reward programme,reminder system
hey creditcardco automated phone call reminder system upcoming payments would great sometimes texts emails get overlooked paymentreminders,0.9536115527153015,0.0011254147393628955,0.0008615610422566533,0.0008588846540078521,0.04354267194867134,reminder system,customer service,reward programme,reminder system
credit card rewards earned creditcardco expired could redeem frustrating feels like waste expiredrewards,0.0008127565961331129,0.9964377880096436,0.0013962079538032413,0.0005284775979816914,0.0008246776415035129,reward programme,misselling,customer service,reward programme
apologize incorrect reward points balance card team rectifying issue ensure accurate balance reflected thank patience rewardpoints,0.0037570155691355467,0.7844592332839966,0.005113119725137949,0.0028779003769159317,0.2037927210330963,reward programme,customer service,misselling,reward programme
tired creditcardco misleading rewards program adveise fantastic benefits nearly impossible redeem emptypromises,0.0006229100399650633,0.4995008707046509,0.49902716279029846,0.0003920611343346536,0.0004570312157738954,reward programme,misselling,reminder system,reward programme
apologize confusion regarding credit card rewards redemption process customer suppo team guide steps address concerns redeemrewards,0.00181432138197124,0.23575404286384583,0.0007364916382357478,0.0008562090224586427,0.7608389258384705,customer service,reward programme,reminder system,reward programme
received promotional email creditcardco limited time offer expired even read improve timing please missedoppounity,0.08847405761480331,0.7065955996513367,0.10440529137849808,0.02941683493554592,0.07110819965600967,reward programme,misselling,reminder system,reminder system
understand impoance timely communication feedback valuable actively working enhance timing messages better serve thank patience improvedtiming,0.19107025861740112,0.17975753545761108,0.13167870044708252,0.07505151629447937,0.42244192957878113,customer service,reminder system,reward programme,reminder system
tired creditcardco complex confusing rewards program nearly impossible understand maximize benefits complicatedrewards,0.0012456509284675121,0.9938576817512512,0.002546796342357993,0.0011196098057553172,0.0012303440598770976,reward programme,misselling,reminder system,reward programme
hey creditcardco consider implementing missed payment ale system notifies customers immediately payment overlooked helping avoid late fees paymentreminders,0.916520357131958,0.0032071012537926435,0.004175304435193539,0.0017704162746667862,0.07432682067155838,reminder system,customer service,misselling,reminder system
shoutout creditcardco stellar response credit card reward redemption problem promptly resolved issue received redeemed rewards without hassle thank valuing customers rewardprogram,0.0007415675208903849,0.5214290618896484,0.0005287193926051259,0.000443211873061955,0.476857453584671,reward programme,customer service,reminder system,reward programme
trying redeem rewards points creditcardco months redemption process overly complicated time consuming redemptionfrustration,0.0016066461103037,0.9940052032470703,0.00124349445104599,0.0009795750956982374,0.00216507026925683,reward programme,customer service,reminder system,reward programme
impressed rewards structure new credit card schemes introduced creditcardco seem offer excellent incentives cardholders rewardsprogram,0.00217803125269711,0.9928187727928162,0.0015227040275931358,0.0017068225424736738,0.0017735337605699897,reward programme,reminder system,customer service,reward programme
dear creditcardco offering option receive payment reminders via whatsapp popular messaging apps would convenient customers paymentreminders,0.8834737539291382,0.003579966025426984,0.002335383789613843,0.0018939088331535459,0.10871701687574387,reminder system,customer service,reward programme,reminder system
suggestion creditcardco consider introducing voice enabled sma speaker reminders payment due dates offering innovative hands free approach paymentreminders,0.991693913936615,0.0018821802223101258,0.0007590622408315539,0.0015018469421193004,0.004162926226854324,reminder system,customer service,reward programme,reminder system
hey creditcardco trying reach suppo team day luck anyone,0.024402067065238953,0.07706744223833084,0.03426184505224228,0.01873723231256008,0.8455314040184021,customer service,reward programme,misselling,customer service
creditcardco hold hour customer suppo complete disaster,0.0034414709080010653,0.004726083017885685,0.006155393086373806,0.00226101977750659,0.9834160208702087,customer service,misselling,reward programme,customer service
got phone creditcardco suppo hour long wait solution provided customerservicefail,0.0025548094417899847,0.0041721295565366745,0.0022994941100478172,0.0021000439301133156,0.9888734817504883,customer service,reward programme,reminder system,customer service
creditcardco lack response urgent issue extremely disappointing actual suppo,0.00894230231642723,0.011763123795390129,0.0091477669775486,0.006301965564489365,0.9638448357582092,customer service,reward programme,misselling,customer service
another day another ignored suppo ticket creditcardco even listening customers,0.3063485622406006,0.07750815898180008,0.10720847547054291,0.04434586688876152,0.4645889103412628,customer service,reminder system,misselling,customer service
trying reach creditcardco suppo feels like talking wall zero helpful assistance provided,0.03360770642757416,0.05452106148004532,0.037211012095212936,0.02955397590994835,0.845106303691864,customer service,reward programme,misselling,customer service
seriously considering canceling card creditcardco customer suppo nonexistent,0.027676865458488464,0.051482465118169785,0.14105944335460663,0.0184343159198761,0.7613468766212463,customer service,misselling,reward programme,customer service
shoutout creditcardco worst suppo experience ever resolution wasted hours time,0.006262923125177622,0.018386008217930794,0.02183420956134796,0.00472439406439662,0.9487924575805664,customer service,misselling,reward programme,customer service
barclaysukhelp youre nice action dont even know account locked dont means get branch use online much new card ordered wallasey branch days registered app says still,0.02621963433921337,0.013840140774846077,0.0020200179424136877,0.0017544798320159316,0.9561657309532166,customer service,reminder system,reward programme,customer service
barclays since already sent information barclays reason think received could make purchases cards literally credit card company issues pretty much every one fixes stuff instantly,0.014747068285942078,0.020399874076247215,0.00858454592525959,0.011361821554601192,0.9449066519737244,customer service,reward programme,reminder system,customer service
barclaysukhelp itsstillsmee words however getting letter tomorrow telling interest rates mortgage credit card gone modern day highwaymen,0.053544048219919205,0.007600224111229181,0.03800439462065697,0.005305477883666754,0.8955458998680115,customer service,reminder system,misselling,product pricing
barclaysukhelp new customer company waited days card amp pin arrived today full days opened account tried download app amp downloading could soon back natwest rate,0.0023088071029633284,0.006458246614784002,0.0008942495915107429,0.0016542510129511356,0.9886844754219055,customer service,reward programme,reminder system,customer service
lot come guardian lloydsbank hsbc barclays tescobanknews sold debts knew contaminated ppi mis selling laid house debt collector credit card customers realised liable debt,0.0019241650588810444,0.00146173732355237,0.9891529679298401,0.0016618651570752263,0.005799216218292713,misselling,customer service,reminder system,misselling
thinks banks barclays pay customers least every hour online services inaccessible closed many branches thank goodness credit card today invoice inconvenience,0.037151776254177094,0.05811375007033348,0.023126961663365364,0.017585178837180138,0.8640223145484924,customer service,reward programme,reminder system,customer service
barclaysuk rang call centre reset card pin card reader still saying blocked long card reader gives option put pin,0.008519324474036694,0.003355219727382064,0.0017590615898370743,0.0011516019003465772,0.9852148294448853,customer service,reminder system,reward programme,customer service
hey barclays thanks stopping old bank card new one arrived really helpful trying buy food,0.017430683597922325,0.08117535710334778,0.01563074439764023,0.026634490117430687,0.8591287136077881,customer service,reward programme,product pricing,customer service
martinslewis itvmlshow message barclays reward card change foreign transactions august,0.011516381055116653,0.9789008498191833,0.0032232075463980436,0.0018461443250998855,0.004513320047408342,reward programme,reminder system,customer service,reward programme
barclays people barclays bank help matter cash cows banks need harder screw best saving rate high street bank best credit card interest rate overdraft rate https zwabb,0.02297818288207054,0.146137535572052,0.05336854234337807,0.018197571858763695,0.7593181729316711,customer service,reward programme,misselling,product pricing
frontiercare ready cancel barclays guys try hard get passengers sign onto credit card totally dick around made payment credit card week ago money left bank acct last week,0.05125647038221359,0.01112629845738411,0.4497016370296478,0.0029061001259833574,0.4850095212459564,customer service,misselling,reminder system,customer service
changed credit limit received text said struggle use debit card stay limit peak spending times could higher lower limit never defaulted paying statement,0.7483832240104675,0.029538344591856003,0.03092760592699051,0.014857608824968338,0.17629317939281464,reminder system,customer service,misselling,product pricing
barclaycard martinslewis year old mum savings credit limit cut barclaycard regular payments going account mortgage loan repayments solvent policy makes sense please explain,0.3518950343132019,0.10115552693605423,0.12380807101726532,0.08499637246131897,0.33814501762390137,reminder system,customer service,misselling,product pricing
dguillaume barclaycard sxa taking long supported practically every bank credit card company,0.08840818703174591,0.23509438335895538,0.09573577344417572,0.06245429813861847,0.5183073282241821,customer service,reward programme,misselling,customer service
barclaysukhelp information sent refers platinum card reward card astonished record date global alliance ceased,0.004616999998688698,0.7288206219673157,0.0018497389974072576,0.0007851067348383367,0.26392754912376404,reward programme,customer service,reminder system,reward programme
barclaysukhelp referring debit card barclaycard reward visa credit card,0.0028191525489091873,0.8250924944877625,0.0035136619117110968,0.0016728092450648546,0.16690188646316528,reward programme,customer service,misselling,reward programme
castellinda terrible customer service barclays jetblue card mastercard minutes explain reps reverse fees,0.001486289780586958,0.00947001576423645,0.0018880537245422602,0.0015736717032268643,0.9855819344520569,customer service,reward programme,misselling,customer service
keithbevan credit card companies cancel interest months would help barclays amex,0.1578022837638855,0.38674241304397583,0.1736879050731659,0.060590874403715134,0.22117654979228973,reward programme,customer service,misselling,product pricing
barclaysukhelp zoe spoke multiple people day saturday including still ability pay bills transfer money promise call back account inaccessible apart using debit card really enough left hanging,0.00631324015557766,0.0026983788702636957,0.0027480304706841707,0.0018452942604199052,0.9863950610160828,customer service,reminder system,misselling,customer service
barclaysukhelp opened young persons account never even received debit card months,0.09808386862277985,0.07583661377429962,0.14844684302806854,0.04278240352869034,0.634850263595581,customer service,misselling,reminder system,customer service
barclaysukhelp recently applied barclays business account slight hiccup start got past finally got card pin needed call one piece info missing spoke ekaterina sorted everything professional polite,0.0027151573449373245,0.002282376168295741,0.0006785985315218568,0.0007913755252957344,0.9935324788093567,customer service,reminder system,reward programme,customer service
barclaysuk actually pay back money monthly get charged extra get rejected card laughable well wanted get avios points,0.008465619757771492,0.6610799431800842,0.2956579923629761,0.009085089899599552,0.025711316615343094,reward programme,misselling,customer service,reward programme
simonpulleyn thetimes credit card company fail cancel account wrote wrote second time relevant gov office complied barclays,0.029522530734539032,0.07059424370527267,0.05289773643016815,0.01760520599782467,0.8293803334236145,customer service,reward programme,misselling,customer service
barclaysukhelp dropped direct messages heard back still service trying use app pay bills transfer money debit card works pay bills either mine husbands account,0.016906632110476494,0.007284257095307112,0.007743968162685633,0.005978981964290142,0.9620861411094666,customer service,reminder system,misselling,customer service
barclaysuk written wife say regrettably reduce credit limit think stuck somewhere needs use card card years thanks nothing barclays absolute wankers,0.12491419166326523,0.04627478867769241,0.13076114654541016,0.0387234203517437,0.6593264937400818,customer service,misselling,reminder system,product pricing
