clean_text,reminder system,reward programme,misselling,product pricing,customer service,output,label
hey creditcardco way manipulate interest rates feels like betrayal deserve better predatory pricing betrayedbyfees,0.0527457557618618,0.08811493217945099,0.668858528137207,0.10881614685058594,0.08146466314792633,misselling,product pricing
incredible creditcardco manages consistently provide terrible customer suppo customerdissatisfaction,8.100357808871195e-05,0.00027956507983617485,0.000531400553882122,8.696932491147891e-05,0.999021053314209,customer service,customer service
creditcardco suppo team needs lesson responsiveness emails calls unanswered,0.020587876439094543,0.030271044000983238,0.046043653041124344,0.0015729451552033424,0.9015244841575623,customer service,customer service
creditcardco adveise suppo hotline nobody ever picks customer service joke,0.001509624533355236,0.003161626635119319,0.0027854563668370247,0.00038896259502507746,0.9921543002128601,customer service,customer service
beyond frustrated creditcardco suppo one seems care resolving issue,0.008970953524112701,0.0074685197323560715,0.02988719940185547,0.004512227606028318,0.9491610527038574,customer service,customer service
bother contacting creditcardco suppo keep hold forever provide solution,0.007547816727310419,0.0018212212016806006,0.062387336045503616,0.0015489476500079036,0.9266946911811829,customer service,customer service
hey creditcardco suppo team lack urgency costing money time unacceptable,0.05872562900185585,0.060697123408317566,0.40029430389404297,0.13577571511268616,0.34450721740722656,misselling,customer service
seriously regretting choosing creditcardco suppo non existent actually need help,0.010216360911726952,0.021209444850683212,0.20165355503559113,0.0033093353267759085,0.7636113166809082,customer service,customer service
creditcardco customers deserve better stuck hold indefinitely improve suppo system,0.0017861941596493125,0.0007583196857012808,0.0017767766257748008,0.00010981750529026613,0.9955689311027527,customer service,customer service
dealing creditcardco suppo nightmare never follow promises made,0.01564519852399826,0.018265927210450172,0.35547447204589844,0.00349488970823586,0.6071195006370544,customer service,customer service
creditcardco suppo team incompetence pushing loyal customers away time step game,0.017950039356946945,0.08564575761556625,0.32639631628990173,0.007196540478616953,0.5628113150596619,customer service,customer service
another day another ignored creditcardco suppo account like shouting void,0.12831227481365204,0.036700643599033356,0.2813195586204529,0.02700268104672432,0.5266648530960083,customer service,customer service
disappointed creditcardco lack empathy assistance suppo letdown,0.01755579747259617,0.046727076172828674,0.46473702788352966,0.01417932566255331,0.45680081844329834,misselling,customer service
got phone creditcardco suppo three transfers still solution customerservicefail,7.448931137332693e-05,9.129062527790666e-05,3.512890907586552e-05,4.771024759975262e-05,0.9997513890266418,customer service,customer service
creditcardco suppo team negligence huing reputation customers deserve better treatment,0.0002858587831724435,0.0016486539971083403,0.01389138400554657,0.0001515374897280708,0.9840225577354431,customer service,customer service
wasted hours trying reach creditcardco suppo simple query response help,0.013708565384149551,0.05549254268407822,0.08175376057624817,0.008318456821143627,0.8407266736030579,customer service,customer service
creditcardco suppo email goes black hole months still resolution customerneglect,0.055442169308662415,0.04361359402537346,0.10699375718832016,0.017998261377215385,0.7759522199630737,customer service,customer service
frustrating creditcardco suppo line disconnects holding hour joke,0.0003611149440985173,0.00019951041031163186,0.0013425217475742102,0.00011522126442287117,0.997981607913971,customer service,customer service
believe difficult reach creditcardco suppo team response assistance customerdisappointment,0.00627642497420311,0.008806137368083,0.025029318407177925,0.003539090510457754,0.9563490748405457,customer service,customer service
creditcardco lack response assistance clear indication poor customer suppo unsatisfied,0.002125327242538333,0.011275138705968857,0.031031901016831398,0.0007243131985887885,0.9548433423042297,customer service,customer service
friendly reminder creditcardco suppo team seem know meaning urgency,0.9841303825378418,0.0004979100776836276,0.00025218658265657723,0.00016555163892917335,0.0149539140984416,reminder system,customer service
hold creditcardco suppo umpteenth time maybe one day someone pick,0.18137924373149872,0.2812913656234741,0.12195760011672974,0.031755585223436356,0.38361620903015137,customer service,customer service
big shoutout creditcardco superb customer suppo handled concerns utmost professionalism care customerserviceexcellence,0.00011169305798830464,0.000275977625278756,0.00019158462237101048,5.0460083002690226e-05,0.999370276927948,customer service,customer service
blown away outstanding suppo received creditcardco resolved issue promptly left feeling valued customer impressivesuppo,0.0014137697871774435,0.05025625228881836,0.0034269497264176607,0.0010856753215193748,0.9438173174858093,customer service,customer service
thumbs creditcardco suppo team exceptional knowledge assistance guided process effolessly knowledgeablesuppo,0.024149971082806587,0.25420740246772766,0.04040373116731644,0.011863107793033123,0.6693758368492126,customer service,customer service
want express gratitude creditcardco attentive personalized suppo truly care customers needs customercare,0.0002796559710986912,0.00629784120246768,0.00019431131659075618,7.069164712447673e-05,0.9931575059890747,customer service,customer service
creditcardco suppo went beyond ensure satisfaction turned challenging situation positive experience goingtheextramile,0.006085254717618227,0.2702535092830658,0.009245180524885654,0.011234298348426819,0.703181803226471,customer service,customer service
kudos creditcardco well trained suppo team patient understanding resolved issue ease greatjob,0.023125147446990013,0.08478760719299316,0.023515840992331505,0.011934133246541023,0.8566372394561768,customer service,customer service
excellent experience creditcardco suppo representative friendly efficient resolved concern time smoothresolution,6.815904635004699e-05,0.0005159773281775415,0.0001751763338688761,5.321245043887757e-05,0.9991874098777771,customer service,customer service
impressed prompt response resolution provided creditcardco suppo team truly value customers time responsivesuppo,0.0024299551732838154,0.004116356838494539,0.0019064052030444145,0.00038723935722373426,0.9911600351333618,customer service,customer service
creditcardco suppo team saved day quick action problem solving skills turned potential disaster seamless experience customerheroes,0.009232462383806705,0.05158030986785889,0.007971899583935738,0.012412479147315025,0.9188029170036316,customer service,customer service
want give shoutout creditcardco consistent reliable suppo never fail address concerns promptly reliableservice,0.043943557888269424,0.12345016747713089,0.012895921245217323,0.005591482389718294,0.8141188025474548,customer service,customer service
huge thank creditcardco proactive suppo reached resolve issue even repoed yet proactiveassistance,0.049142491072416306,0.05899804085493088,0.1106034591794014,0.03834593668580055,0.7429101467132568,customer service,customer service
impressed creditcardco suppo team dedication customer satisfaction went extra mile ensure positive experience customerhappiness,0.014375466853380203,0.10003123432397842,0.021862903609871864,0.012770005501806736,0.850960373878479,customer service,customer service
creditcardco suppo team deserves recognition exceptional communication skills listened attentively provided clear guidance effectivecommunication,0.03789997845888138,0.7244561314582825,0.044048111885786057,0.022972937673330307,0.1706227958202362,reward programme,customer service
shoutout creditcardco reliable suppo reassuring know assistance call away matter time day alwaysthereforcustomers,0.0020210419315844774,0.00032790860859677196,0.00020086033327970654,3.4401680750306696e-05,0.9974157810211182,customer service,customer service
want express appreciation creditcardco consistent high quality suppo set benchmark exceptional customer service industry customerserviceexemplary,5.161852823221125e-05,0.00029703485779464245,5.171774682821706e-05,4.552038080873899e-05,0.9995540976524353,customer service,customer service
apologize pricing structure caused inconvenience feedback valuable actively reviewing adjusting fees charges better serve customers thank understanding customeroriented,8.737143798498437e-05,0.0003176104510203004,0.0003027034690603614,0.0006340646650642157,0.9986582398414612,customer service,product pricing
apologize pricing structure caused inconvenience feedback helps ongoing effos ensure credit card fees charges reasonable customer friendly customerfirstapproach,0.00012347265146672726,9.73567584878765e-05,0.00033774913754314184,0.0010357452556490898,0.9984056353569031,customer service,product pricing
apologize confusion caused pricing structure actively reassessing fee policies ensure align customer expectations fair thank bringing attention alignedwithcustomers,0.005356853362172842,0.021699251607060432,0.005783554166555405,0.024657489731907845,0.9425028562545776,customer service,product pricing
apologize inconvenience caused pricing structure rest assured committed providing competitive transparent pricing benefits customers thank feedback transparentpolicies,0.014519225805997849,0.04161595553159714,0.036914337426424026,0.08069652318954468,0.8262539505958557,customer service,product pricing
apologize inconvenience caused pricing structure rest assured committed providing competitive transparent pricing benefits customers thank feedback transparentpolicies,0.014519225805997849,0.04161595553159714,0.036914337426424026,0.08069652318954468,0.8262539505958557,customer service,product pricing
understand concerns regarding pricing structure rest assured continuously review fees charges ensure fairness appreciate feedback transparentpricing,0.16046734154224396,0.09926588833332062,0.07080452889204025,0.19721828401088715,0.47224393486976624,customer service,product pricing
apologize inconvenience caused pricing structure feedback impoant committed evaluating adjusting fees better align customer needs thank input customercentricapproach,0.005863352213054895,0.01665516197681427,0.016271650791168213,0.03398067504167557,0.9272292256355286,customer service,product pricing
apologize inconvenience caused pricing structure feedback impoant committed evaluating adjusting fees better align customer needs thank input customercentricapproach,0.005863352213054895,0.01665516197681427,0.016271650791168213,0.03398067504167557,0.9272292256355286,customer service,product pricing
thank sharing feedback regarding altered product pricing actively reviewing pricing strategies ensure align customer needs expectations customerfeedback,3.471602394711226e-05,0.0001362045295536518,0.00016507969121448696,0.9978797435760498,0.0017842438537627459,product pricing,product pricing
thank sharing feedback regarding product pricing genuinely appreciate input actively reviewing pricing models ensure fair reasonable customers fairpricingforall,0.000495353015139699,0.002178342081606388,0.001208223751746118,0.9762788414955139,0.019839225336909294,product pricing,product pricing
thank sharing feedback regarding product pricing genuinely appreciate input actively reviewing pricing models ensure fair reasonable customers fairpricingforall,0.000495353015139699,0.002178342081606388,0.001208223751746118,0.9762788414955139,0.019839225336909294,product pricing,product pricing
thank sharing feedback regarding product pricing genuinely appreciate input actively reviewing pricing models ensure fair reasonable customers fairpricingforall,0.000495353015139699,0.002178342081606388,0.001208223751746118,0.9762788414955139,0.019839225336909294,product pricing,product pricing
creditcardco sales representative misled buying expensive product need feeling cheated deceived misselling,2.9010952857788652e-05,0.00011006229760823771,0.997285008430481,0.0006903287721797824,0.0018856087699532509,misselling,misselling
hey creditcardco reminder system needs overhaul simply effective preventing missed due dates timeforchange,0.999381422996521,5.844775660079904e-05,0.00011805527901742607,7.892791472841054e-06,0.00043423273018561304,reminder system,reminder system
appreciate creditcardco effos sending reminders morse code practical today fast paced world morsecodemishaps,0.9865642786026001,0.0040699271485209465,0.0004915001918561757,5.076640809420496e-05,0.008823493495583534,reminder system,reminder system
trusted creditcardco products suitable retired pensioners took advantage vulnerability high cost product sold causing immense financial stress predatorypractices misselling,7.197848026407883e-05,0.0001247543259523809,0.9959533214569092,0.003686537966132164,0.0001634337822906673,misselling,misselling
frustrating creditcardco reminder system offer multiple notification options everyone checks email regularly limitedreminders,0.9962461590766907,9.45414140005596e-05,0.00011704596545314416,2.258418135170359e-05,0.0035196621902287006,reminder system,reminder system
loyal customer creditcardco reward program feels like one sided deal annual fee keeps increasing rewards keep shrinking unbalanced,0.0017032435862347484,0.9811091423034668,0.009017568081617355,0.0003113408456556499,0.007858704775571823,reward programme,reward programme
receiving reminder carrier pigeon creditcardco might charming practical today fast paced world slowandinefficient,0.8674933314323425,0.029024062678217888,0.005871021654456854,0.0013593288604170084,0.0962521880865097,reminder system,reminder system
receiving reminder telegrams creditcardco feels like scene period drama let move century shall telegraphtroubles,0.9962671995162964,0.0005107547622174025,0.00026304330094717443,5.8900335716316476e-05,0.0029001280199736357,reminder system,reminder system
shame creditcardco preying retired pensioners limited income sold product drained savings leaving struggling make ends meet financialexploitation misselling,7.822388579370454e-05,0.00015341653488576412,0.9989880919456482,0.0005026133731007576,0.00027760653756558895,misselling,misselling
shame creditcardco preying retired pensioners limited income sold product drained savings leaving struggling make ends meet financialexploitation misselling,7.822388579370454e-05,0.00015341653488576412,0.9989880919456482,0.0005026133731007576,0.00027760653756558895,misselling,misselling
reminder calls creditcardco always automated lack personalized information easy ignore forget roboticreminders,0.9865331053733826,0.00030695440364070237,0.0016724512679502368,0.00014025880955159664,0.011347268708050251,reminder system,reminder system
reminder messages creditcardco generic catch attention anymore need something engaging memorable lacklusterreminders,0.8131993412971497,0.02082986943423748,0.03553595021367073,0.00482643349096179,0.125608429312706,reminder system,reminder system
tired relying creditcardco reminder system unreliable caused accrue unnecessary late fees inaccuratereminders,0.9996141791343689,6.414311792468652e-05,0.00013016838056501,9.95619484456256e-06,0.00018155698489863425,reminder system,reminder system
trying reach customer suppo inquire reward points keep transferring one depament another creditcardco get act together customerservicefail,0.0047474997118115425,0.3545719385147095,0.031297314912080765,0.0022995679173618555,0.6070836782455444,customer service,reward programme
trying redeem reward points flight creditcardco blackout dates restrictions make nearly impossible find suitable time redemptionhurdles,0.00023454676556866616,0.9985976815223694,0.00020690460223704576,8.930981857702136e-05,0.000871591386385262,reward programme,reward programme
creditcardco reminder emails straight spam folder causing miss due dates needs fixed asap emailfail,0.9827454686164856,0.0011720253387466073,0.008141844533383846,0.00035723522887565196,0.0075833736918866634,reminder system,reminder system
disgusted creditcardco targeting retired pensioners low income selling high cost products afford exploiting vulnerable individuals despicable misselling,8.44724927446805e-05,0.00011213540710741654,0.9925734996795654,0.0069373538717627525,0.0002925767039414495,misselling,misselling
disgusted creditcardco targeting retired pensioners low income selling high cost products afford exploiting vulnerable individuals despicable misselling,8.44724927446805e-05,0.00011213540710741654,0.9925734996795654,0.0069373538717627525,0.0002925767039414495,misselling,misselling
feeling frustrated creditcardco reward program points expire quickly making impossible save meaningful redemption shoexpiration,0.0006619472987949848,0.9982576966285706,0.00044074893230572343,0.00014383190136868507,0.0004957917262800038,reward programme,reward programme
finally managed redeem reward points weeks back foh creditcardco customer service process complicated redemptionstruggles,0.00014291612023953348,0.11704546213150024,2.250290162919555e-05,5.091990897199139e-05,0.8827381730079651,customer service,reward programme
hey creditcardco adveise amazing rewards offer limited availability feels like bait switch tactic falsepromises,0.0035523290280252695,0.8567871451377869,0.10979858040809631,0.0013482914073392749,0.028513750061392784,reward programme,reward programme
received fax creditcardco reminder please enter digital age faxinthedigitalera,0.4682563841342926,0.0027498994022607803,0.0047466871328651905,0.001569448271766305,0.5226775407791138,customer service,reminder system
trusted creditcardco took advantage trust sold ridiculously expensive product could gotten much less elsewhere exploitation misselling,9.999085159506649e-05,0.00029783547506667674,0.3222770392894745,0.6770888566970825,0.00023626373149454594,product pricing,misselling
creditcardco reminder system send notifications day due date enough time make payment lastminutereminders,0.9988808035850525,0.00010622867557685822,5.598087591351941e-05,4.357974830782041e-05,0.0009133847197517753,reminder system,reminder system
creditcardco sending reminders via fax relic past time catch modern communication methods faxfail,0.9855138659477234,0.0007066248799674213,0.0014824962709099054,3.757725062314421e-05,0.012259394861757755,reminder system,reminder system
hey creditcardco changing rewards program accumulated points unfair bait switch loyal customers rewardsmanipulation,0.0003168375405948609,0.9692652225494385,0.02920079603791237,0.00015141147014219314,0.001065723830834031,reward programme,reward programme
apologize inconvenience caused timing communication feedback valuable working diligently improve communication strategies better meet needs improvedtiming,0.09886375814676285,0.07575111091136932,0.10843966156244278,0.022929927334189415,0.6940155029296875,customer service,reminder system
impressed exceptional rewards rate creditcardco satisfying earn rewards everyday purchases rewardsgalore,0.0003099360619671643,0.9986059069633484,0.00042064100853167474,0.0001391876139678061,0.0005243245977908373,reward programme,reward programme
dear creditcardco consider adding customizable payment reminder notifications allowing users set preferred dates times paymentreminders,0.42104896903038025,0.014878827147185802,0.004382176790386438,0.003422100329771638,0.5562679171562195,customer service,reminder system
hey creditcardco automated phone call reminder system upcoming payments would great sometimes texts emails get overlooked paymentreminders,0.998543918132782,0.00021376280346885324,8.793442975729704e-05,9.371169289806858e-05,0.0010607056319713593,reminder system,reminder system
credit card rewards earned creditcardco expired could redeem frustrating feels like waste expiredrewards,0.024756241589784622,0.8147813677787781,0.11623658984899521,0.021985946223139763,0.022239848971366882,reward programme,reward programme
apologize incorrect reward points balance card team rectifying issue ensure accurate balance reflected thank patience rewardpoints,0.0007056373870000243,0.9452038407325745,0.0038373670540750027,0.0002541481808293611,0.04999895766377449,reward programme,reward programme
tired creditcardco misleading rewards program adveise fantastic benefits nearly impossible redeem emptypromises,0.00019505905220285058,0.9925600290298462,0.007123508490622044,1.4044185263628606e-05,0.00010730892245192081,reward programme,reward programme
apologize confusion regarding credit card rewards redemption process customer suppo team guide steps address concerns redeemrewards,0.003301737830042839,0.13770925998687744,0.0017619563732296228,0.0007447456009685993,0.8564822673797607,customer service,reward programme
received promotional email creditcardco limited time offer expired even read improve timing please missedoppounity,0.08761613070964813,0.5676921010017395,0.05409810692071915,0.018954094499349594,0.2716396152973175,reward programme,reminder system
understand impoance timely communication feedback valuable actively working enhance timing messages better serve thank patience improvedtiming,0.22438962757587433,0.1431829035282135,0.13132454454898834,0.06580175459384918,0.43530118465423584,customer service,reminder system
tired creditcardco complex confusing rewards program nearly impossible understand maximize benefits complicatedrewards,0.0003276948700658977,0.9986209869384766,0.0006420990102924407,0.00012005055032204837,0.00028923433274030685,reward programme,reward programme
hey creditcardco consider implementing missed payment ale system notifies customers immediately payment overlooked helping avoid late fees paymentreminders,0.9841086268424988,0.0004964182153344154,0.00047487695701420307,5.8353594795335084e-05,0.014861716888844967,reminder system,reminder system
shoutout creditcardco stellar response credit card reward redemption problem promptly resolved issue received redeemed rewards without hassle thank valuing customers rewardprogram,6.942340405657887e-05,0.988867461681366,0.00023620226420462132,2.628856964292936e-05,0.010800700634717941,reward programme,reward programme
trying redeem rewards points creditcardco months redemption process overly complicated time consuming redemptionfrustration,0.015621820464730263,0.9482120275497437,0.019339323043823242,0.0019204494310542941,0.01490634586662054,reward programme,reward programme
impressed rewards structure new credit card schemes introduced creditcardco seem offer excellent incentives cardholders rewardsprogram,0.00016088105621747673,0.9996811151504517,5.456208236864768e-05,3.8761645555496216e-05,6.473271787399426e-05,reward programme,reward programme
dear creditcardco offering option receive payment reminders via whatsapp popular messaging apps would convenient customers paymentreminders,0.6387680768966675,0.022279096767306328,0.009931421838700771,0.007716646883636713,0.3213048279285431,reminder system,reminder system
suggestion creditcardco consider introducing voice enabled sma speaker reminders payment due dates offering innovative hands free approach paymentreminders,0.6869004964828491,0.005340611562132835,0.00616544159129262,0.0032052609603852034,0.29838818311691284,reminder system,reminder system
hey creditcardco trying reach suppo team day luck anyone,0.00524173304438591,0.18588702380657196,0.17201045155525208,0.01348959095776081,0.6233711838722229,customer service,customer service
creditcardco hold hour customer suppo complete disaster,0.030656179413199425,0.02941914275288582,0.31133270263671875,0.008184642530977726,0.6204072833061218,customer service,customer service
got phone creditcardco suppo hour long wait solution provided customerservicefail,0.0002633226686157286,0.0001553502370370552,0.00010090184514410794,0.00011672455002553761,0.9993637204170227,customer service,customer service
creditcardco lack response urgent issue extremely disappointing actual suppo,0.03254181519150734,0.030602790415287018,0.05482470244169235,0.005292957648634911,0.8767377734184265,customer service,customer service
another day another ignored suppo ticket creditcardco even listening customers,0.22873909771442413,0.09414713829755783,0.3561270833015442,0.010740179568529129,0.3102465271949768,misselling,customer service
trying reach creditcardco suppo feels like talking wall zero helpful assistance provided,0.013795634731650352,0.026524638757109642,0.31246107816696167,0.012230562046170235,0.6349880695343018,customer service,customer service
seriously considering canceling card creditcardco customer suppo nonexistent,0.015119023621082306,0.01425540167838335,0.10973287373781204,0.009748496115207672,0.8511441946029663,customer service,customer service
shoutout creditcardco worst suppo experience ever resolution wasted hours time,0.012086299248039722,0.02794794924557209,0.34314966201782227,0.0034298356622457504,0.6133862733840942,customer service,customer service
barclaysukhelp youre nice action dont even know account locked dont means get branch use online much new card ordered wallasey branch days registered app says still,0.06805151700973511,0.0278483834117651,0.007615586277097464,0.007260462734848261,0.889224112033844,customer service,customer service
barclays since already sent information barclays reason think received could make purchases cards literally credit card company issues pretty much every one fixes stuff instantly,0.019993271678686142,0.015784522518515587,0.06867020577192307,0.015252013690769672,0.8803000450134277,customer service,customer service
barclaysukhelp itsstillsmee words however getting letter tomorrow telling interest rates mortgage credit card gone modern day highwaymen,0.37689706683158875,0.044814810156822205,0.27491074800491333,0.03196372836828232,0.2714136242866516,reminder system,product pricing
barclaysukhelp new customer company waited days card amp pin arrived today full days opened account tried download app amp downloading could soon back natwest rate,0.00013587408466264606,0.00020231501548551023,4.6965131332399324e-05,0.00017491421021986753,0.9994398951530457,customer service,customer service
lot come guardian lloydsbank hsbc barclays tescobanknews sold debts knew contaminated ppi mis selling laid house debt collector credit card customers realised liable debt,0.001898821908980608,0.00039778786594979465,0.9930666089057922,0.001956951105967164,0.002679709577932954,misselling,misselling
thinks banks barclays pay customers least every hour online services inaccessible closed many branches thank goodness credit card today invoice inconvenience,0.12531282007694244,0.03933120146393776,0.07746550440788269,0.011544421315193176,0.7463460564613342,customer service,customer service
barclaysuk rang call centre reset card pin card reader still saying blocked long card reader gives option put pin,0.09543123096227646,0.009839500300586224,0.014809577725827694,0.016150295734405518,0.8637693524360657,customer service,customer service
hey barclays thanks stopping old bank card new one arrived really helpful trying buy food,0.008881117217242718,0.023639671504497528,0.014623800292611122,0.0062307314947247505,0.9466246366500854,customer service,customer service
martinslewis itvmlshow message barclays reward card change foreign transactions august,0.03791295737028122,0.8860129117965698,0.029210347682237625,0.011111313477158546,0.03575243428349495,reward programme,reward programme
barclays people barclays bank help matter cash cows banks need harder screw best saving rate high street bank best credit card interest rate overdraft rate https zwabb,0.012321382761001587,0.06263663619756699,0.06225668638944626,0.021461287513375282,0.8413240313529968,customer service,product pricing
frontiercare ready cancel barclays guys try hard get passengers sign onto credit card totally dick around made payment credit card week ago money left bank acct last week,0.03989410400390625,0.11846452206373215,0.4555709958076477,0.00931058544665575,0.37675976753234863,misselling,customer service
changed credit limit received text said struggle use debit card stay limit peak spending times could higher lower limit never defaulted paying statement,0.2338450700044632,0.011793088167905807,0.13275055587291718,0.021141450852155685,0.6004698276519775,customer service,product pricing
barclaycard martinslewis year old mum savings credit limit cut barclaycard regular payments going account mortgage loan repayments solvent policy makes sense please explain,0.23066122829914093,0.1525597870349884,0.3036428391933441,0.04459262266755104,0.2685435712337494,misselling,product pricing
dguillaume barclaycard sxa taking long supported practically every bank credit card company,0.3126666247844696,0.1611986756324768,0.11513408273458481,0.08037746697664261,0.33062323927879333,customer service,customer service
barclaysukhelp information sent refers platinum card reward card astonished record date global alliance ceased,0.02584661915898323,0.4891197383403778,0.012046067975461483,0.002002812922000885,0.4709848165512085,reward programme,reward programme
barclaysukhelp referring debit card barclaycard reward visa credit card,0.002270803786814213,0.820383608341217,0.0012969325762242079,0.0007142695831134915,0.1753344088792801,reward programme,reward programme
castellinda terrible customer service barclays jetblue card mastercard minutes explain reps reverse fees,0.0008185711340047419,0.0002412272006040439,0.00011486189032439142,2.1261685105855577e-05,0.9988040924072266,customer service,customer service
keithbevan credit card companies cancel interest months would help barclays amex,0.04106632620096207,0.05178947001695633,0.12759707868099213,0.058377817273139954,0.7211693525314331,customer service,product pricing
barclaysukhelp zoe spoke multiple people day saturday including still ability pay bills transfer money promise call back account inaccessible apart using debit card really enough left hanging,0.0011253419797867537,0.00044157347292639315,0.0009199976339004934,0.00017678829317446798,0.9973363280296326,customer service,customer service
barclaysukhelp opened young persons account never even received debit card months,0.01589692011475563,0.012401828542351723,0.03635722026228905,0.010506981983780861,0.9248371124267578,customer service,customer service
barclaysukhelp recently applied barclays business account slight hiccup start got past finally got card pin needed call one piece info missing spoke ekaterina sorted everything professional polite,0.014116594567894936,0.008777204900979996,0.006299096159636974,0.004042249172925949,0.9667648673057556,customer service,customer service
barclaysuk actually pay back money monthly get charged extra get rejected card laughable well wanted get avios points,0.008462013676762581,0.38138628005981445,0.12231706827878952,0.45672714710235596,0.031107520684599876,product pricing,reward programme
simonpulleyn thetimes credit card company fail cancel account wrote wrote second time relevant gov office complied barclays,0.3286297023296356,0.12265913188457489,0.3595224916934967,0.08178862184286118,0.10739994049072266,misselling,customer service
barclaysukhelp dropped direct messages heard back still service trying use app pay bills transfer money debit card works pay bills either mine husbands account,0.01253773644566536,0.011515279300510883,0.03802671283483505,0.007404365111142397,0.9305158853530884,customer service,customer service
barclaysuk written wife say regrettably reduce credit limit think stuck somewhere needs use card card years thanks nothing barclays absolute wankers,0.048913367092609406,0.009816455654799938,0.5173901319503784,0.007550869602710009,0.41632911562919617,misselling,product pricing
barclaysukhelp staff cancelled elderly grand mothers card leaving unable pay super disgusting mum getting staff cutting calls english speaking call center staff poor move bank whole family,0.03963344544172287,0.0339716374874115,0.1299275904893875,0.043774399906396866,0.7526928782463074,customer service,customer service
jennibuttonusa sarahliz adamundefined cracking birthday thread credit cards anyone know kept chase southwest card whole time ramsey two chase cards barclays american almost covered flights italy summer,0.21458639204502106,0.33104896545410156,0.08553005009889603,0.04151104390621185,0.3273236155509949,reward programme,reward programme
hello thanks post sorry hear application card rejected assure lot taken consideration decision made take info credit file make sure meet eligibility card,0.009035280905663967,0.0033823028206825256,0.04360932111740112,0.0014494383940473199,0.9425236582756042,customer service,customer service
